time,inflow_m3_per_day,outflow_m3_per_day
1997-10-16T00:00:00,316344.96,
1997-10-17T00:00:00,363139.2,
1997-10-18T00:00:00,2138365.44,
1997-10-19T00:00:00,526210.56,
1997-10-20T00:00:00,588332.16,
1997-10-21T00:00:00,591105.6,
1997-10-22T00:00:00,692409.6,
1997-10-23T00:00:00,477135.36,
1997-10-24T00:00:00,333659.52,
1997-10-25T00:00:00,330004.8,
1997-10-26T00:00:00,269766.72,
1997-10-27T00:00:00,204180.48,
1997-10-28T00:00:00,226514.88,
1997-10-29T00:00:00,193881.6,
1997-10-30T00:00:00,206331.84,
1997-10-31T00:00:00,248728.32,
1997-11-01T00:00:00,137790.72,
1997-11-02T00:00:00,110151.36,
1997-11-03T00:00:00,101183.04,
1997-11-04T00:00:00,90771.84,
1997-11-05T00:00:00,98504.64,
1997-11-06T00:00:00,393491.52,
1997-11-07T00:00:00,794940.48,
1997-11-08T00:00:00,177785.28,
1997-11-09T00:00:00,285845.76,
1997-11-10T00:00:00,2706670.08,
1997-11-11T00:00:00,1608681.6,
1997-11-12T00:00:00,1288923.84,
1997-11-13T00:00:00,2463350.4,
1997-11-14T00:00:00,1376654.4,
1997-11-15T00:00:00,1173078.72,
1997-11-16T00:00:00,937137.6,
1997-11-17T00:00:00,703382.4,
1997-11-18T00:00:00,546151.68,
1997-11-19T00:00:00,433460.16,
1997-11-20T00:00:00,353039.04,
1997-11-21T00:00:00,296403.84,
1997-11-22T00:00:00,252443.52,
1997-11-23T00:00:00,485654.4,
1997-11-24T00:00:00,1529936.64,
1997-11-25T00:00:00,917326.08,
1997-11-26T00:00:00,365662.08,
1997-11-27T00:00:00,134196.48,
1997-11-28T00:00:00,122834.88,
1997-11-29T00:00:00,453565.44,
1997-11-30T00:00:00,578750.4,
1997-12-01T00:00:00,124934.4,
1997-12-02T00:00:00,125867.52,
1997-12-03T00:00:00,85976.64,
1997-12-04T00:00:00,80533.44,
1997-12-05T00:00:00,512896.32,
1997-12-06T00:00:00,227456.64,
1997-12-07T00:00:00,190494.72,
1997-12-08T00:00:00,152936.64,
1997-12-09T00:00:00,207645.12,
1997-12-10T00:00:00,391875.84,
1997-12-11T00:00:00,462049.92,
1997-12-12T00:00:00,505258.56,
1997-12-13T00:00:00,491771.52,
1997-12-14T00:00:00,439672.32,
1997-12-15T00:00:00,378993.6,
1997-12-16T00:00:00,467233.92,
1997-12-17T00:00:00,293112.0,
1997-12-18T00:00:00,260288.64,
1997-12-19T00:00:00,296611.2,
1997-12-20T00:00:00,203247.36,
1997-12-21T00:00:00,181033.92,
1997-12-22T00:00:00,297648.0,
1997-12-23T00:00:00,145169.28,
1997-12-24T00:00:00,130455.36,
1997-12-25T00:00:00,241816.32,
1997-12-26T00:00:00,1009074.24,
1997-12-27T00:00:00,114065.28,
1997-12-28T00:00:00,235846.08,
1997-12-29T00:00:00,854444.16,
1997-12-30T00:00:00,405267.84,
1997-12-31T00:00:00,95627.52,
1998-01-01T00:00:00,129556.8,
1998-01-02T00:00:00,712653.12,
1998-01-03T00:00:00,145203.84,
1998-01-04T00:00:00,701896.32,
1998-01-05T00:00:00,1216874.88,
1998-01-06T00:00:00,980285.76,
1998-01-07T00:00:00,981832.32,
1998-01-08T00:00:00,928169.28,
1998-01-09T00:00:00,790257.6,
1998-01-10T00:00:00,1694304.0,
1998-01-11T00:00:00,681557.76,
1998-01-12T00:00:00,833967.36,
1998-01-13T00:00:00,600333.12,
1998-01-14T00:00:00,630149.76,
1998-01-15T00:00:00,973978.56,
1998-01-16T00:00:00,1132280.64,
1998-01-17T00:00:00,1960001.28,
1998-01-18T00:00:00,2004428.16,
1998-01-19T00:00:00,4076196.48,
1998-01-20T00:00:00,2127202.56,
1998-01-21T00:00:00,1706806.08,
1998-01-22T00:00:00,1325868.48,
1998-01-23T00:00:00,2075103.36,
1998-01-24T00:00:00,927633.6,
1998-01-25T00:00:00,769556.16,
1998-01-26T00:00:00,655568.64,
1998-01-27T00:00:00,736879.68,
1998-01-28T00:00:00,635385.6,
1998-01-29T00:00:00,1034648.64,
1998-01-30T00:00:00,1009437.12,
1998-01-31T00:00:00,356011.2,
1998-02-01T00:00:00,317952.0,
1998-02-02T00:00:00,1278123.84,
1998-02-03T00:00:00,531368.64,
1998-02-04T00:00:00,233858.88,
1998-02-05T00:00:00,214056.0,
1998-02-06T00:00:00,228657.6,
1998-02-07T00:00:00,302434.56,
1998-02-08T00:00:00,321537.6,
1998-02-09T00:00:00,335923.2,
1998-02-10T00:00:00,1092208.32,
1998-02-11T00:00:00,847514.88,
1998-02-12T00:00:00,1059782.4,
1998-02-13T00:00:00,718649.28,
1998-02-14T00:00:00,1191343.68,
1998-02-15T00:00:00,720247.68,
1998-02-16T00:00:00,407272.32,
1998-02-17T00:00:00,866350.08,
1998-02-18T00:00:00,294770.88,
1998-02-19T00:00:00,683735.04,
1998-02-20T00:00:00,707909.76,
1998-02-21T00:00:00,812851.2,
1998-02-22T00:00:00,1488343.68,
1998-02-23T00:00:00,2416556.16,
1998-02-24T00:00:00,1800420.48,
1998-02-25T00:00:00,1996790.4,
1998-02-26T00:00:00,1687219.2,
1998-02-27T00:00:00,2070360.0,
1998-02-28T00:00:00,2036352.96,
1998-03-01T00:00:00,1827308.16,
1998-03-02T00:00:00,1443450.24,
1998-03-03T00:00:00,1418757.12,
1998-03-04T00:00:00,1232893.44,
1998-03-05T00:00:00,734063.04,
1998-03-06T00:00:00,605344.32,
1998-03-07T00:00:00,512533.44,
1998-03-08T00:00:00,568235.52,
1998-03-09T00:00:00,390623.04,
1998-03-10T00:00:00,349315.2,
1998-03-11T00:00:00,316362.24,
1998-03-12T00:00:00,289206.72,
1998-03-13T00:00:00,496670.4,
1998-03-14T00:00:00,245928.96,
1998-03-15T00:00:00,228407.04,
1998-03-16T00:00:00,288610.56,
1998-03-17T00:00:00,574551.36,
1998-03-18T00:00:00,244442.88,
1998-03-19T00:00:00,174355.2,
1998-03-20T00:00:00,184187.52,
1998-03-21T00:00:00,154751.04,
1998-03-22T00:00:00,145739.52,
1998-03-23T00:00:00,137099.52,
1998-03-24T00:00:00,128476.8,
1998-03-25T00:00:00,120251.52,
1998-03-26T00:00:00,110954.88,
1998-03-27T00:00:00,102565.44,
1998-03-28T00:00:00,94633.92,
1998-03-29T00:00:00,93545.28,
1998-03-30T00:00:00,1296820.8,
1998-03-31T00:00:00,935176.32,
1998-04-01T00:00:00,713136.96,
1998-04-02T00:00:00,703926.72,
1998-04-03T00:00:00,622909.44,
1998-04-04T00:00:00,525260.16,
1998-04-05T00:00:00,437400.0,
1998-04-06T00:00:00,365990.4,
1998-04-07T00:00:00,309830.4,
1998-04-08T00:00:00,118877.76,
1998-04-09T00:00:00,56039.04,
1998-04-10T00:00:00,10730.88,
1998-04-11T00:00:00,15422.4,
1998-04-12T00:00:00,43329.6,
1998-04-13T00:00:00,-10635.84,
1998-04-14T00:00:00,-78148.8,
1998-04-15T00:00:00,-62372.16,
1998-04-16T00:00:00,-86201.28,
1998-04-17T00:00:00,1123191.36,
1998-04-18T00:00:00,495184.32,
1998-04-19T00:00:00,1017964.8,
1998-04-20T00:00:00,802154.88,
1998-04-21T00:00:00,882377.28,
1998-04-22T00:00:00,1158632.64,
1998-04-23T00:00:00,1144955.52,
1998-04-24T00:00:00,987716.16,
1998-04-25T00:00:00,895570.56,
1998-04-26T00:00:00,1209608.64,
1998-04-27T00:00:00,1731006.72,
1998-04-28T00:00:00,949052.16,
1998-04-29T00:00:00,969148.8,
1998-04-30T00:00:00,891768.96,
1998-05-01T00:00:00,750418.56,
1998-05-02T00:00:00,434350.08,
1998-05-03T00:00:00,313303.68,
1998-05-04T00:00:00,133004.16,
1998-05-05T00:00:00,2609962.56,
1998-05-06T00:00:00,1394798.4,
1998-05-07T00:00:00,1141724.16,
1998-05-08T00:00:00,641321.28,
1998-05-09T00:00:00,437296.32,
1998-05-10T00:00:00,370379.52,
1998-05-11T00:00:00,176808.96,
1998-05-12T00:00:00,1537.92,
1998-05-13T00:00:00,-19267.2,
1998-05-14T00:00:00,171685.44,
1998-05-15T00:00:00,-61067.52,
1998-05-16T00:00:00,-88214.4,
1998-05-17T00:00:00,-160539.84,
1998-05-18T00:00:00,-276937.92,
1998-05-19T00:00:00,-187643.52,
1998-05-20T00:00:00,-331344.0,
1998-05-21T00:00:00,755602.56,
1998-05-22T00:00:00,374267.52,
1998-05-23T00:00:00,-364970.88,
1998-05-24T00:00:00,307653.12,
1998-05-25T00:00:00,-21021.12,
1998-05-26T00:00:00,-95143.68,
1998-05-27T00:00:00,-168281.28,
1998-05-28T00:00:00,-223490.88,
1998-05-29T00:00:00,-15223.68,
1998-05-30T00:00:00,409320.0,
1998-05-31T00:00:00,1163643.84,
1998-06-01T00:00:00,355993.92,
1998-06-02T00:00:00,235776.96,
1998-06-03T00:00:00,1106749.44,
1998-06-04T00:00:00,210988.8,
1998-06-05T00:00:00,-37981.44,
1998-06-06T00:00:00,-243898.56,
1998-06-07T00:00:00,-179167.68,
1998-06-08T00:00:00,730736.64,
1998-06-09T00:00:00,-39597.12,
1998-06-10T00:00:00,-328.32,
1998-06-11T00:00:00,50768.64,
1998-06-12T00:00:00,1782155.52,
1998-06-13T00:00:00,-24416.64,
1998-06-14T00:00:00,-216682.56,
1998-06-15T00:00:00,492592.32,
1998-06-16T00:00:00,162915.84,
1998-06-17T00:00:00,926354.88,
1998-06-18T00:00:00,257791.68,
1998-06-19T00:00:00,29609.28,
1998-06-20T00:00:00,4340459.52,
1998-06-21T00:00:00,1198834.56,
1998-06-22T00:00:00,1043159.04,
1998-06-23T00:00:00,1727619.84,
1998-06-24T00:00:00,631713.6,
1998-06-25T00:00:00,537045.12,
1998-06-26T00:00:00,243293.76,
1998-06-27T00:00:00,213632.64,
1998-06-28T00:00:00,31596.48,
1998-06-29T00:00:00,2599084.8,
1998-06-30T00:00:00,996122.88,
1998-07-01T00:00:00,865658.88,
1998-07-02T00:00:00,1270071.36,
1998-07-03T00:00:00,396921.6,
1998-07-04T00:00:00,141773.76,
1998-07-05T00:00:00,184602.24,
1998-07-06T00:00:00,126290.88,
1998-07-07T00:00:00,107075.52,
1998-07-08T00:00:00,282787.2,
1998-07-09T00:00:00,1283817.6,
1998-07-10T00:00:00,-98988.48,
1998-07-11T00:00:00,1911634.56,
1998-07-12T00:00:00,299220.48,
1998-07-13T00:00:00,1100805.12,
1998-07-14T00:00:00,666869.76,
1998-07-15T00:00:00,922769.28,
1998-07-16T00:00:00,320345.28,
1998-07-17T00:00:00,242161.92,
1998-07-18T00:00:00,76800.96,
1998-07-19T00:00:00,61067.52,
1998-07-20T00:00:00,1186686.72,
1998-07-21T00:00:00,33229.44,
1998-07-22T00:00:00,1028851.2,
1998-07-23T00:00:00,-45308.16,
1998-07-24T00:00:00,19768.32,
1998-07-25T00:00:00,-65594.88,
1998-07-26T00:00:00,12260.16,
1998-07-27T00:00:00,571380.48,
1998-07-28T00:00:00,-57620.16,
1998-07-29T00:00:00,1203655.68,
1998-07-30T00:00:00,446618.88,
1998-07-31T00:00:00,193881.6,
1998-08-01T00:00:00,3378.24,
1998-08-02T00:00:00,-94383.36,
1998-08-03T00:00:00,-165058.56,
1998-08-04T00:00:00,488937.6,
1998-08-05T00:00:00,-30827.52,
1998-08-06T00:00:00,15145.92,
1998-08-07T00:00:00,2499223.68,
1998-08-08T00:00:00,404239.68,
1998-08-09T00:00:00,917853.12,
1998-08-10T00:00:00,159900.48,
1998-08-11T00:00:00,18057.6,
1998-08-12T00:00:00,-4190.4,
1998-08-13T00:00:00,510848.64,
1998-08-14T00:00:00,222842.88,
1998-08-15T00:00:00,316232.64,
1998-08-16T00:00:00,2027280.96,
1998-08-17T00:00:00,320855.04,
1998-08-18T00:00:00,243198.72,
1998-08-19T00:00:00,2141268.48,
1998-08-20T00:00:00,937154.88,
1998-08-21T00:00:00,1783676.16,
1998-08-22T00:00:00,3136648.32,
1998-08-23T00:00:00,2018044.8,
1998-08-24T00:00:00,2511190.08,
1998-08-25T00:00:00,1643431.68,
1998-08-26T00:00:00,1411369.92,
1998-08-27T00:00:00,931815.36,
1998-08-28T00:00:00,1672202.88,
1998-08-29T00:00:00,1074591.36,
1998-08-30T00:00:00,863118.72,
1998-08-31T00:00:00,555474.24,
1998-09-01T00:00:00,382164.48,
1998-09-02T00:00:00,315299.52,
1998-09-03T00:00:00,178943.04,
1998-09-04T00:00:00,232709.76,
1998-09-05T00:00:00,143000.64,
1998-09-06T00:00:00,98858.88,
1998-09-07T00:00:00,164280.96,
1998-09-08T00:00:00,96733.44,
1998-09-09T00:00:00,323688.96,
1998-09-10T00:00:00,2108056.32,
1998-09-11T00:00:00,316673.28,
1998-09-12T00:00:00,980683.2,
1998-09-13T00:00:00,260953.92,
1998-09-14T00:00:00,272471.04,
1998-09-15T00:00:00,369774.72,
1998-09-16T00:00:00,379468.8,
1998-09-17T00:00:00,368781.12,
1998-09-18T00:00:00,227698.56,
1998-09-19T00:00:00,143519.04,
1998-09-20T00:00:00,187099.2,
1998-09-21T00:00:00,193043.52,
1998-09-22T00:00:00,-39139.2,
1998-09-23T00:00:00,39096.0,
1998-09-24T00:00:00,-63097.92,
1998-09-25T00:00:00,137669.76,
1998-09-26T00:00:00,86192.64,
1998-09-27T00:00:00,1146260.16,
1998-09-28T00:00:00,160064.64,
1998-09-29T00:00:00,53982.72,
1998-09-30T00:00:00,62752.32,
1998-10-01T00:00:00,32192.64,
1998-10-02T00:00:00,-11646.72,
1998-10-03T00:00:00,49092.48,
1998-10-04T00:00:00,33799.68,
1998-10-05T00:00:00,15405.12,
1998-10-06T00:00:00,9495.36,
1998-10-07T00:00:00,37756.8,
1998-10-08T00:00:00,59814.72,
1998-10-09T00:00:00,40106.88,
1998-10-10T00:00:00,316103.04,
1998-10-11T00:00:00,163183.68,
1998-10-12T00:00:00,719703.36,
1998-10-13T00:00:00,460382.4,
1998-10-14T00:00:00,1697906.88,
1998-10-15T00:00:00,416957.76,
1998-10-16T00:00:00,316154.88,
1998-10-17T00:00:00,2010087.36,
1998-10-18T00:00:00,1874154.24,
1998-10-19T00:00:00,1120979.52,
1998-10-20T00:00:00,1777930.56,
1998-10-21T00:00:00,1060179.84,
1998-10-22T00:00:00,1296466.56,
1998-10-23T00:00:00,1530014.4,
1998-10-24T00:00:00,773694.72,
1998-10-25T00:00:00,849389.76,
1998-10-26T00:00:00,1016781.12,
1998-10-27T00:00:00,1130388.48,
1998-10-28T00:00:00,1796964.48,
1998-10-29T00:00:00,1321470.72,
1998-10-30T00:00:00,1157984.64,
1998-10-31T00:00:00,1109220.48,
1998-11-01T00:00:00,975732.48,
1998-11-02T00:00:00,716774.4,
1998-11-03T00:00:00,593101.44,
1998-11-04T00:00:00,496722.24,
1998-11-05T00:00:00,427343.04,
1998-11-06T00:00:00,348200.64,
1998-11-07T00:00:00,291219.84,
1998-11-08T00:00:00,253739.52,
1998-11-09T00:00:00,224052.48,
1998-11-10T00:00:00,199825.92,
1998-11-11T00:00:00,177750.72,
1998-11-12T00:00:00,163399.68,
1998-11-13T00:00:00,140296.32,
1998-11-14T00:00:00,136779.84,
1998-11-15T00:00:00,127215.36,
1998-11-16T00:00:00,461272.32,
1998-11-17T00:00:00,96327.36,
1998-11-18T00:00:00,89320.32,
1998-11-19T00:00:00,83073.6,
1998-11-20T00:00:00,206072.64,
1998-11-21T00:00:00,150828.48,
1998-11-22T00:00:00,109624.32,
1998-11-23T00:00:00,185250.24,
1998-11-24T00:00:00,209511.36,
1998-11-25T00:00:00,176376.96,
1998-11-26T00:00:00,171564.48,
1998-11-27T00:00:00,210427.2,
1998-11-28T00:00:00,167728.32,
1998-11-29T00:00:00,126109.44,
1998-11-30T00:00:00,121288.32,
1998-12-01T00:00:00,109961.28,
1998-12-02T00:00:00,126023.04,
1998-12-03T00:00:00,285716.16,
1998-12-04T00:00:00,349064.64,
1998-12-05T00:00:00,691286.4,
1998-12-06T00:00:00,631722.24,
1998-12-07T00:00:00,390925.44,
1998-12-08T00:00:00,104699.52,
1998-12-09T00:00:00,96742.08,
1998-12-10T00:00:00,89104.32,
1998-12-11T00:00:00,129047.04,
1998-12-12T00:00:00,150837.12,
1998-12-13T00:00:00,232251.84,
1998-12-14T00:00:00,592669.44,
1998-12-15T00:00:00,301492.8,
1998-12-16T00:00:00,143665.92,
1998-12-17T00:00:00,181180.8,
1998-12-18T00:00:00,304905.6,
1998-12-19T00:00:00,347630.4,
1998-12-20T00:00:00,334895.04,
1998-12-21T00:00:00,310875.84,
1998-12-22T00:00:00,289362.24,
1998-12-23T00:00:00,242092.8,
1998-12-24T00:00:00,723876.48,
1998-12-25T00:00:00,488825.28,
1998-12-26T00:00:00,635109.12,
1998-12-27T00:00:00,641606.4,
1998-12-28T00:00:00,531031.68,
1998-12-29T00:00:00,457047.36,
1998-12-30T00:00:00,388488.96,
1998-12-31T00:00:00,366534.72,
1999-01-01T00:00:00,450662.4,
1999-01-02T00:00:00,370759.68,
1999-01-03T00:00:00,507971.52,
1999-01-04T00:00:00,830589.12,
1999-01-05T00:00:00,303393.6,
1999-01-06T00:00:00,314081.28,
1999-01-07T00:00:00,224372.16,
1999-01-08T00:00:00,295963.2,
1999-01-09T00:00:00,167227.2,
1999-01-10T00:00:00,149506.56,
1999-01-11T00:00:00,292057.92,
1999-01-12T00:00:00,121659.84,
1999-01-13T00:00:00,108328.32,
1999-01-14T00:00:00,245142.72,
1999-01-15T00:00:00,258171.84,
1999-01-16T00:00:00,562921.92,
1999-01-17T00:00:00,220328.64,
1999-01-18T00:00:00,281966.4,
1999-01-19T00:00:00,1976961.6,
1999-01-20T00:00:00,804954.24,
1999-01-21T00:00:00,1039150.08,
1999-01-22T00:00:00,1151953.92,
1999-01-23T00:00:00,1258718.4,
1999-01-24T00:00:00,1663156.8,
1999-01-25T00:00:00,1300069.44,
1999-01-26T00:00:00,679812.48,
1999-01-27T00:00:00,450031.68,
1999-01-28T00:00:00,371278.08,
1999-01-29T00:00:00,356063.04,
1999-01-30T00:00:00,548242.56,
1999-01-31T00:00:00,307333.44,
1999-02-01T00:00:00,236113.92,
1999-02-02T00:00:00,507418.56,
1999-02-03T00:00:00,672511.68,
1999-02-04T00:00:00,1823160.96,
1999-02-05T00:00:00,313856.64,
1999-02-06T00:00:00,166536.0,
1999-02-07T00:00:00,151614.72,
1999-02-08T00:00:00,132503.04,
1999-02-09T00:00:00,121003.2,
1999-02-10T00:00:00,572114.88,
1999-02-11T00:00:00,105287.04,
1999-02-12T00:00:00,98297.28,
1999-02-13T00:00:00,86581.44,
1999-02-14T00:00:00,223058.88,
1999-02-15T00:00:00,889021.44,
1999-02-16T00:00:00,844041.6,
1999-02-17T00:00:00,116622.72,
1999-02-18T00:00:00,190244.16,
1999-02-19T00:00:00,93415.68,
1999-02-20T00:00:00,275555.52,
1999-02-21T00:00:00,75072.96,
1999-02-22T00:00:00,462983.04,
1999-02-23T00:00:00,1357490.88,
1999-02-24T00:00:00,1391592.96,
1999-02-25T00:00:00,145385.28,
1999-02-26T00:00:00,214107.84,
1999-02-27T00:00:00,45472.32,
1999-02-28T00:00:00,499314.24,
1999-03-01T00:00:00,542367.36,
1999-03-02T00:00:00,86382.72,
1999-03-03T00:00:00,34067.52,
1999-03-04T00:00:00,102677.76,
1999-03-05T00:00:00,418608.0,
1999-03-06T00:00:00,33981.12,
1999-03-07T00:00:00,26844.48,
1999-03-08T00:00:00,25159.68,
1999-03-09T00:00:00,65301.12,
1999-03-10T00:00:00,335102.4,
1999-03-11T00:00:00,24978.24,
1999-03-12T00:00:00,18541.44,
1999-03-13T00:00:00,16614.72,
1999-03-14T00:00:00,15076.8,
1999-03-15T00:00:00,13530.24,
1999-03-16T00:00:00,11854.08,
1999-03-17T00:00:00,409112.64,
1999-03-18T00:00:00,102349.44,
1999-03-19T00:00:00,12182.4,
1999-03-20T00:00:00,10687.68,
1999-03-21T00:00:00,75047.04,
1999-03-22T00:00:00,1004313.6,
1999-03-23T00:00:00,126956.16,
1999-03-24T00:00:00,172869.12,
1999-03-25T00:00:00,155753.28,
1999-03-26T00:00:00,2730.24,
1999-03-27T00:00:00,198633.6,
1999-03-28T00:00:00,553176.0,
1999-03-29T00:00:00,461004.48,
1999-03-30T00:00:00,716739.84,
1999-03-31T00:00:00,834001.92,
1999-04-01T00:00:00,1035901.44,
1999-04-02T00:00:00,1271721.6,
1999-04-03T00:00:00,1403974.08,
1999-04-04T00:00:00,1320572.16,
1999-04-05T00:00:00,1149448.32,
1999-04-06T00:00:00,1036558.08,
1999-04-07T00:00:00,1021144.32,
1999-04-08T00:00:00,1169484.48,
1999-04-09T00:00:00,1910165.76,
1999-04-10T00:00:00,3666876.48,
1999-04-11T00:00:00,4549383.36,
1999-04-12T00:00:00,3569201.28,
1999-04-13T00:00:00,3319047.36,
1999-04-14T00:00:00,5278919.04,
1999-04-15T00:00:00,4094305.92,
1999-04-16T00:00:00,3601964.16,
1999-04-17T00:00:00,3914948.16,
1999-04-18T00:00:00,3321570.24,
1999-04-19T00:00:00,2657603.52,
1999-04-20T00:00:00,2402576.64,
1999-04-21T00:00:00,2126010.24,
1999-04-22T00:00:00,2212021.44,
1999-04-23T00:00:00,1666198.08,
1999-04-24T00:00:00,1522592.64,
1999-04-25T00:00:00,1322386.56,
1999-04-26T00:00:00,853009.92,
1999-04-27T00:00:00,470560.32,
1999-04-28T00:00:00,506200.32,
1999-04-29T00:00:00,259856.64,
1999-04-30T00:00:00,1194756.48,
1999-05-01T00:00:00,304948.8,
1999-05-02T00:00:00,203031.36,
1999-05-03T00:00:00,382872.96,
1999-05-04T00:00:00,192110.4,
1999-05-05T00:00:00,210660.48,
1999-05-06T00:00:00,119439.36,
1999-05-07T00:00:00,-45023.04,
1999-05-08T00:00:00,6782.4,
1999-05-09T00:00:00,87989.76,
1999-05-10T00:00:00,78641.28,
1999-05-11T00:00:00,-90797.76,
1999-05-12T00:00:00,-35147.52,
1999-05-13T00:00:00,-58812.48,
1999-05-14T00:00:00,-43675.2,
1999-05-15T00:00:00,-111542.4,
1999-05-16T00:00:00,-105010.56,
1999-05-17T00:00:00,-198573.12,
1999-05-18T00:00:00,-213347.52,
1999-05-19T00:00:00,-223499.52,
1999-05-20T00:00:00,-237072.96,
1999-05-21T00:00:00,-302227.2,
1999-05-22T00:00:00,93121.92,
1999-05-23T00:00:00,-205848.0,
1999-05-24T00:00:00,-91886.4,
1999-05-25T00:00:00,-96577.92,
1999-05-26T00:00:00,-354032.64,
1999-05-27T00:00:00,941060.16,
1999-05-28T00:00:00,-378855.36,
1999-05-29T00:00:00,282009.6,
1999-05-30T00:00:00,-541149.12,
1999-05-31T00:00:00,-287150.4,
1999-06-01T00:00:00,-381663.36,
1999-06-02T00:00:00,-2894.4,
1999-06-03T00:00:00,-130904.64,
1999-06-04T00:00:00,222799.68,
1999-06-05T00:00:00,-158094.72,
1999-06-06T00:00:00,161032.32,
1999-06-07T00:00:00,-4224.96,
1999-06-08T00:00:00,-319680.0,
1999-06-09T00:00:00,68428.8,
1999-06-10T00:00:00,-403021.44,
1999-06-11T00:00:00,-505422.72,
1999-06-12T00:00:00,-423031.68,
1999-06-13T00:00:00,-620049.6,
1999-06-14T00:00:00,-393275.52,
1999-06-15T00:00:00,-390268.8,
1999-06-16T00:00:00,-462058.56,
1999-06-17T00:00:00,-546264.0,
1999-06-18T00:00:00,-622183.68,
1999-06-19T00:00:00,-573678.72,
1999-06-20T00:00:00,-478025.28,
1999-06-21T00:00:00,5365.44,
1999-06-22T00:00:00,-584893.44,
1999-06-23T00:00:00,730883.52,
1999-06-24T00:00:00,-193034.88,
1999-06-25T00:00:00,-502709.76,
1999-06-26T00:00:00,1744994.88,
1999-06-27T00:00:00,-439300.8,
1999-06-28T00:00:00,-429459.84,
1999-06-29T00:00:00,-428345.28,
1999-06-30T00:00:00,-578007.36,
1999-07-01T00:00:00,-619954.56,
1999-07-02T00:00:00,-536837.76,
1999-07-03T00:00:00,71280.0,
1999-07-04T00:00:00,-591174.72,
1999-07-05T00:00:00,-106211.52,
1999-07-06T00:00:00,-325788.48,
1999-07-07T00:00:00,-815348.16,
1999-07-08T00:00:00,-709983.36,
1999-07-09T00:00:00,-627583.68,
1999-07-10T00:00:00,-522728.64,
1999-07-11T00:00:00,-537226.56,
1999-07-12T00:00:00,-549927.36,
1999-07-13T00:00:00,-539775.36,
1999-07-14T00:00:00,-592237.44,
1999-07-15T00:00:00,231871.68,
1999-07-16T00:00:00,-444605.76,
1999-07-17T00:00:00,45023.04,
1999-07-18T00:00:00,-519289.92,
1999-07-19T00:00:00,-427524.48,
1999-07-20T00:00:00,-455276.16,
1999-07-21T00:00:00,-219853.44,
1999-07-22T00:00:00,101494.08,
1999-07-23T00:00:00,-256832.64,
1999-07-24T00:00:00,-253895.04,
1999-07-25T00:00:00,321088.32,
1999-07-26T00:00:00,-669150.72,
1999-07-27T00:00:00,-435378.24,
1999-07-28T00:00:00,-505932.48,
1999-07-29T00:00:00,-569816.64,
1999-07-30T00:00:00,-675319.68,
1999-07-31T00:00:00,-405449.28,
1999-08-01T00:00:00,-409803.84,
1999-08-02T00:00:00,-418392.0,
1999-08-03T00:00:00,-457185.6,
1999-08-04T00:00:00,-470629.44,
1999-08-05T00:00:00,-121711.68,
1999-08-06T00:00:00,-92776.32,
1999-08-07T00:00:00,-456364.8,
1999-08-08T00:00:00,-381248.64,
1999-08-09T00:00:00,1544218.56,
1999-08-10T00:00:00,811814.4,
1999-08-11T00:00:00,-196966.08,
1999-08-12T00:00:00,-254396.16,
1999-08-13T00:00:00,-474828.48,
1999-08-14T00:00:00,-426384.0,
1999-08-15T00:00:00,-351673.92,
1999-08-16T00:00:00,-426159.36,
1999-08-17T00:00:00,-353678.4,
1999-08-18T00:00:00,-367165.44,
1999-08-19T00:00:00,-277084.8,
1999-08-20T00:00:00,153360.0,
1999-08-21T00:00:00,-390199.68,
1999-08-22T00:00:00,-224527.68,
1999-08-23T00:00:00,161749.44,
1999-08-24T00:00:00,-210228.48,
1999-08-25T00:00:00,-308707.2,
1999-08-26T00:00:00,-261584.64,
1999-08-27T00:00:00,505085.76,
1999-08-28T00:00:00,72411.84,
1999-08-29T00:00:00,-306823.68,
1999-08-30T00:00:00,-208422.72,
1999-08-31T00:00:00,-83799.36,
1999-09-01T00:00:00,-290001.6,
1999-09-02T00:00:00,-333097.92,
1999-09-03T00:00:00,-210012.48,
1999-09-04T00:00:00,-290744.64,
1999-09-05T00:00:00,-346973.76,
1999-09-06T00:00:00,-388039.68,
1999-09-07T00:00:00,-271494.72,
1999-09-08T00:00:00,-296991.36,
1999-09-09T00:00:00,-264003.84,
1999-09-10T00:00:00,-432682.56,
1999-09-11T00:00:00,-355596.48,
1999-09-12T00:00:00,-213632.64,
1999-09-13T00:00:00,-259649.28,
1999-09-14T00:00:00,-245782.08,
1999-09-15T00:00:00,-189198.72,
1999-09-16T00:00:00,-163728.0,
1999-09-17T00:00:00,-229115.52,
1999-09-18T00:00:00,-181897.92,
1999-09-19T00:00:00,-206107.2,
1999-09-20T00:00:00,-205606.08,
1999-09-21T00:00:00,-192948.48,
1999-09-22T00:00:00,-214531.2,
1999-09-23T00:00:00,699019.2,
1999-09-24T00:00:00,-49299.84,
1999-09-25T00:00:00,-87600.96,
1999-09-26T00:00:00,-114480.0,
1999-09-27T00:00:00,396722.88,
1999-09-28T00:00:00,2036543.04,
1999-09-29T00:00:00,749165.76,
1999-09-30T00:00:00,637485.12,
1999-10-01T00:00:00,3377332.8,
1999-10-02T00:00:00,523152.0,
1999-10-03T00:00:00,3130747.2,
1999-10-04T00:00:00,457790.4,
1999-10-05T00:00:00,415298.88,
